,PDB,DUD-e,Split
18263,6fdt,False,val
18264,6fdp,False,train
18265,1t37,False,train
18266,1zm6,False,train
18267,1td7,False,train
18268,1oxr,False,train
18269,1mf4,True,train
18270,2bve,False,train
18271,2wq5,True,train
18272,3cyz,False,train
18273,3cz1,False,train
18274,3d78,False,train
18275,3dow,False,train
18276,4xc2,False,train
18277,3d32,False,train
18278,3ncr,False,removed
18279,3ncq,False,train
18280,3s0b,False,train
18281,3s0e,False,train
18282,3s0d,False,train
18283,4kcx,False,train
18284,4flp,False,train
18285,5azf,False,train
18286,5azg,False,train
18287,5cqx,False,train
18288,5hed,False,train
18289,5hfb,False,val
18290,5hey,False,train
18291,5hfc,False,train
18292,5hf1,False,train
18293,5heb,False,train
18294,5hff,False,train
18295,2lsk,False,train
18296,2n1g,False,train
18297,6c8c,False,removed
18298,6gbe,False,train
18299,6qhg,False,removed
18300,3e3c,False,train
18301,3o6t,False,train
18302,3ta1,False,removed
18303,3ta0,False,train
18304,4k3h,False,train
18305,5o4t,False,train
18306,5dya,False,train
18307,5em3,False,train
18308,5eva,False,train
18309,5ewd,False,train
18310,5c87,False,train
18311,5dy7,False,train
18312,5ewh,False,train
18313,5c85,False,train
18314,5e3d,False,train
18315,5epr,False,val
18316,5o5h,False,train
18317,5o5f,False,train
18318,5e3g,False,train
18319,5eps,False,train
18320,5etb,False,train
18321,5eq1,False,train
18322,5o55,False,train
18323,5ov8,False,train
18324,5o5a,False,train
18325,5d7x,False,train
18326,5mwz,False,train
18327,5t4u,False,train
18328,5owa,False,train
18329,6ekq,False,train
18330,5o4s,False,train
18331,5mwh,False,train
18332,5mwg,False,train
18333,5c7n,False,train
18334,5t4v,False,train
18335,5myg,False,train
18336,4uye,False,train
18337,5dpw,False,train
18338,5e6o,False,train
18339,6r8i,False,removed
18340,2ko7,False,train
18341,2m0u,False,train
18342,3ov1,False,train
18343,3s8l,False,train
18344,3s8n,False,train
18345,3s8o,False,train
18346,3ove,False,train
18347,6fh7,False,train
18348,5l97,False,train
18349,6fh6,False,train
18350,5l96,False,train
18351,5mgg,False,train
18352,5l98,False,train
18353,5l99,False,train
18354,5l8t,False,train
18355,4nrc,False,train
18356,5or9,False,val
18357,5mge,False,train
18358,4nra,False,train
18359,5mgf,False,train
18360,5orb,False,train
18361,5e74,False,train
18362,4nrb,False,train
18363,4xua,False,train
18364,5e73,False,train
18365,4qc1,False,train
18366,4xub,False,train
18367,4ir6,False,train
18368,4ir5,False,val
18369,4rvr,False,train
18370,6c5f,False,train
18371,4ydf,False,train
18372,2b7f,False,train
18373,4ydg,False,train
18374,2hah,False,train
18375,3ogp,False,train
18376,3ogq,False,train
18377,3rf5,False,train
18378,3rf4,False,train
18379,6h8c,False,removed
18380,5u2j,False,train
18381,6oie,False,test
18382,2axi,False,train
18383,2jdy,False,train
18384,5a3o,False,train
18385,3dcq,False,train
18386,2jdm,False,removed
18387,3zdv,False,train
18388,2jdn,False,train
18389,5d2a,False,train
18390,2boj,False,train
18391,2jdh,False,train
18392,2jdk,False,train
18393,2jdp,False,removed
18394,2jdu,False,removed
18395,2mkr,False,train
18396,4c3k,False,removed
18397,2xbp,False,train
18398,2xzw,False,removed
18399,3n7s,False,train
18400,3n7r,False,train
18401,4ggz,False,train
18402,4lge,False,train
18403,4hy4,False,train
18404,4lgu,False,train
18405,4mu7,False,train
18406,4hy5,False,train
18407,4mti,False,train
18408,4jnj,False,train
18409,4oz1,False,train
18410,4wn5,False,val
18411,5szc,False,train
18412,5szb,False,train
18413,1mfi,False,train
18414,1zub,False,train
18415,2kwn,False,train
18416,3lf0,False,train
18417,4p7m,False,train
18418,4p7s,False,train
18419,4qy8,False,train
18420,4qxt,False,train
18421,4qyo,False,train
18422,4r3s,False,train
18423,4hfz,False,train
18424,4hg7,False,train
18425,4ue1,False,train
18426,4ud7,False,train
18427,5may,False,train
18428,5mb1,False,val
18429,5a6x,False,removed
18430,6hks,False,removed
18431,4fiv,False,train
18432,1fiv,False,train
18433,1b11,False,train
18434,5fiv,False,train
18435,6fiv,False,train
18436,1skj,False,train
18437,1bkm,False,train
18438,1rdj,False,train
18439,1rdn,False,train
18440,1rdi,False,removed
18441,1rdl,False,removed
18442,2bv4,False,train
18443,2boi,False,removed
18444,2w3o,False,train
18445,3unn,False,train
18446,1evh,False,train
18447,4my6,False,train
18448,4rww,False,val
18449,5a7c,False,train
18450,5hjc,False,val
18451,6max,False,removed
18452,1dl7,False,train
18453,1irs,False,train
18454,1n8u,False,train
18455,1n8v,False,train
18456,3o5n,False,train
18457,3v43,False,train
18458,4rt0,False,train
18459,4rt1,False,train
18460,6czi,False,train
18461,6kmj,False,removed
18462,2hdx,False,train
18463,2koh,False,train
18464,2lsv,False,train
18465,2l6j,False,train
18466,5ji8,False,train
18467,6gjw,False,removed
18468,4qgi,False,train
18469,1a30,False,train
18470,3kfn,False,train
18471,3bgc,False,train
18472,3tkw,False,train
18473,3bc4,False,val
18474,4u7v,False,train
18475,1hte,False,train
18476,2pqz,False,train
18477,1gnn,False,train
18478,2r3t,False,train
18479,2r43,False,train
18480,3bgb,False,train
18481,1meu,False,train
18482,2qnq,False,train
18483,1gnm,False,train
18484,2zga,False,train
18485,3ckt,False,train
18486,1hbv,False,train
18487,2qnp,False,val
18488,2pwc,False,train
18489,2pwr,False,train
18490,1izi,False,train
18491,2pym,False,train
18492,1htf,False,train
18493,2r3w,False,train
18494,2uy0,False,train
18495,1a9m,False,train
18496,1tcx,False,train
18497,2qnn,False,train
18498,2q63,False,train
18499,2upj,False,train
18500,2bpy,False,train
18501,2r38,False,train
18502,4cpr,False,train
18503,1iiq,False,train
18504,4cpw,False,train
18505,4cpu,False,train
18506,2pyn,False,train
18507,2az9,False,train
18508,2bpv,False,train
18509,1mes,False,train
18510,5hvp,False,train
18511,1gno,False,train
18512,1izh,False,train
18513,3th9,False,train
18514,4cpt,False,train
18515,1ajv,False,train
18516,1sbg,False,train
18517,4cpq,False,train
18518,1heg,False,train
18519,4cpx,False,train
18520,2wl0,False,train
18521,2fle,False,train
18522,4mc1,False,train
18523,1ajx,False,train
18524,2cem,False,train
18525,4a6c,False,train
18526,1g2k,False,train
18527,1hvh,False,train
18528,1hih,False,train
18529,2bqv,False,train
18530,1ody,False,train
18531,4cp7,False,train
18532,1g35,False,train
18533,1w5v,False,train
18534,4mc2,False,train
18535,5ivs,False,train
18536,2az8,False,train
18537,1npv,False,train
18538,4cps,False,train
18539,3zps,False,train
18540,2cen,False,train
18541,1yt9,False,train
18542,1hwr,False,val
18543,2xye,False,val
18544,9hvp,False,train
18545,1d4j,False,train
18546,4a6b,False,train
18547,3zpu,False,train
18548,1lzq,False,train
18549,1w5x,False,train
18550,1zpa,False,val
18551,1aaq,False,train
18552,1htg,False,train
18553,1bwb,False,val
18554,2xyf,False,train
18555,3kdd,False,train
18556,2uxz,False,train
18557,1w5y,False,train
18558,2p3b,False,train
18559,1ec0,False,train
18560,7upj,False,train
18561,3zpt,False,train
18562,2q64,False,train
18563,1hos,False,train
18564,1bwa,False,train
18565,2cej,False,train
18566,2bbb,False,train
18567,1npw,False,train
18568,1ohr,False,train
18569,1npa,False,train
18570,2wkz,False,train
18571,1zp8,False,train
18572,1w5w,False,train
18573,3tlh,False,train
18574,1m0b,False,train
18575,1d4i,False,val
18576,1ec1,False,train
18577,2qhc,False,train
18578,1hiv,False,train
18579,1hef,False,train
18580,1ec3,False,train
18581,1ebw,False,val
18582,5ivt,False,train
18583,2fde,False,train
18584,4phv,False,train
18585,1hps,False,train
18586,1hpv,False,train
18587,1hpo,False,train
18588,2o4l,False,train
18589,3kdc,False,train
18590,6oy0,False,test
18591,2aqu,False,train
18592,1met,False,train
18593,1ebz,False,train
18594,4a4q,False,train
18595,2bpx,False,train
18596,1hsg,False,train
18597,4mc9,False,train
18598,1qbs,False,train
18599,1hvr,False,train
18600,1vij,False,train
18601,1vik,False,train
18602,1dmp,False,train
18603,6oxy,False,test
18604,5tyr,False,train
18605,4mc6,False,train
18606,6oxz,False,test
18607,1eby,False,train
18608,1mrw,False,train
18609,1nh0,False,train
18610,4u7q,False,train
18611,1zsr,False,train
18612,6dh8,False,train
18613,3kdb,False,train
18614,6oy2,False,test
18615,6dh7,False,train
18616,1hxb,False,train
18617,1zsf,False,train
18618,6dh6,False,train
18619,1hvl,False,train
18620,6oxt,False,test
18621,6oxs,False,test
18622,1bv9,False,train
18623,4fe6,False,train
18624,1d4h,False,train
18625,1ec2,False,train
18626,6oxx,False,test
18627,6oxu,False,test
18628,6oy1,False,test
18629,1qbu,False,train
18630,1c70,False,train
18631,1hvs,False,train
18632,1bv7,False,train
18633,6oxr,False,test
18634,2o4k,False,train
18635,1msm,False,train
18636,2o4s,False,train
18637,6oxw,False,test
18638,1qbr,False,train
18639,6dh1,False,train
18640,6dh0,False,train
18641,1qbt,False,val
18642,1dif,False,train
18643,6oxv,False,test
18644,2pk5,False,train
18645,2o4p,False,train
18646,5tys,False,train
18647,4hla,False,train
18648,1hxw,False,train
18649,3ggv,False,train
18650,6dh2,False,train
18651,2pk6,False,train
18652,4i8w,False,train
18653,1hvi,False,train
18654,1hvk,False,train
18655,6oxp,False,test
18656,4i8z,False,train
18657,1d4y,False,train
18658,3m9f,False,train
18659,2i4v,False,train
18660,1hpx,False,val
18661,6oou,False,removed
18662,6oxq,False,test
18663,1pro,False,train
18664,6dgx,False,train
18665,6dgy,False,train
18666,6dgz,False,train
18667,6dh3,False,train
18668,6dh4,False,train
18669,6dh5,False,train
18670,6oos,False,removed
18671,6oot,False,removed
18672,1hvj,False,train
18673,4ll3,False,train
18674,2i4u,False,train
18675,2i4w,False,train
18676,2i4d,False,train
18677,2i4x,False,train
18678,1mui,False,train
18679,4j2c,False,train
18680,4odq,False,val
18681,4odp,False,val
18682,5gow,False,train
18683,5ml0,False,train
18684,1bhf,False,train
18685,1ijr,False,train
18686,1lkl,False,train
18687,1lkk,False,train
18688,1lcj,False,train
18689,2i5f,False,train
18690,5ixf,False,train
18691,5n18,False,train
18692,5tgy,False,train
18693,6pxc,False,removed
18694,1ox9,False,train
18695,2w9r,False,train
18696,2wa8,False,train
18697,5f67,False,train
18698,5w7x,False,train
18699,1d7j,False,train
18700,1d7i,False,train
18701,1f40,False,train
18702,1fki,False,train
18703,1qpf,False,removed
18704,1j4r,False,train
18705,1fkg,False,train
18706,1fkh,False,train
18707,1qpl,False,train
18708,1bl4,False,train
18709,1fkf,False,train
18710,1a7x,False,removed
18711,1fkb,False,train
18712,4j74,False,train
18713,4j7d,False,train
18714,4j7e,False,train
18715,4lwt,False,train
18716,4jrg,False,train
18717,1ttv,False,train
18718,4j3e,False,train
18719,4jsc,False,train
18720,4ipf,False,train
18721,4lwv,False,train
18722,4lwu,False,train
18723,3nfk,False,train
18724,3nfl,False,train
18725,5ez0,False,train
18726,5eyz,False,train
18727,3rl7,False,train
18728,4gne,False,train
18729,4gnf,False,train
18730,4gng,False,train
18731,6cea,False,train
18732,6ce8,False,train
18733,5wpb,False,val
18734,5kh7,False,train
18735,6cef,False,train
18736,6cee,False,train
18737,5kh3,False,train
18738,6cec,False,train
18739,6ce6,False,train
18740,6ced,False,train
18741,1btn,False,train
18742,4k0u,False,train
18743,5mgl,False,train
18744,5mgm,False,train
18745,6fg6,False,train
18746,6fgf,False,train
18747,5mgk,False,train
18748,5mgj,False,train
18749,4qbm,False,train
18750,6fgl,False,train
18751,6fgg,False,val
18752,5tq1,False,train
18753,5tqs,False,removed
18754,2fci,False,train
18755,2kfh,False,train
18756,2kfg,False,train
18757,2kff,False,train
18758,2ksp,False,train
18759,2l6e,False,train
18760,2l7u,False,train
18761,4xyn,False,train
18762,2mov,False,train
18763,5lso,False,train
18764,2peh,False,train
18765,3rl8,False,train
18766,6rnt,False,train
18767,1b2m,False,train
18768,1det,False,train
18769,1rgk,False,train
18770,1rgl,False,train
18771,1rnt,False,train
18772,2fmb,False,train
18773,1fmb,False,train
18774,1opi,False,train
18775,1x8d,False,train
18776,2gmk,False,train
18777,2gtv,False,train
18778,2lh8,False,train
18779,5hmi,False,train
18780,5hmh,False,train
18781,6mmo,False,removed
18782,6mmc,False,removed
18783,6mmq,False,removed
18784,6ntb,False,removed
18785,6mm2,False,removed
18786,6py0,False,test
18787,1fd7,False,train
18788,1efi,False,train
18789,1lt5,False,train
18790,1eef,False,train
18791,1lt6,False,train
18792,1pzi,False,train
18793,1jqy,False,train
18794,5ele,False,train
18795,5elf,False,train
18796,5eld,False,train
18797,5lzg,False,train
18798,5lzh,False,train
18799,1eei,False,train
18800,1pzj,False,train
18801,5lzj,False,train
18802,6hmy,False,test
18803,1i3z,False,val
18804,1mfg,False,val
18805,1n7t,False,train
18806,2knh,False,train
18807,1vj6,False,train
18808,1rzx,False,train
18809,1x8s,False,train
18810,2ci9,False,removed
18811,2cia,False,removed
18812,6evm,False,train
18813,6evp,False,train
18814,6evn,False,train
18815,6evo,False,train
18816,6fc6,False,train
18817,6jjz,False,removed
18818,2exg,False,train
18819,6k5t,False,removed
18820,6uyz,False,removed
18821,6uyy,False,removed
18822,2las,False,train
18823,6uyx,False,removed
18824,3ctr,False,removed
18825,3gxy,False,train
18826,3gxz,False,train
18827,4i9o,False,train
18828,5emb,False,removed
18829,5ema,False,train
18830,5em9,False,train
18831,5elq,False,train
18832,2fdd,False,train
18833,2rkg,False,train
18834,2rkf,False,train
18835,4m8y,False,train
18836,4m8x,False,train
18837,2rok,False,removed
18838,2wos,False,train
18839,2wor,False,train
18840,2n06,False,train
18841,3lbj,False,train
18842,2n14,False,train
18843,6q9y,False,removed
18844,6q9u,False,removed
18845,2n0w,False,train
18846,2n0u,False,train
18847,6q9w,False,removed
18848,3jzp,False,train
18849,3dab,False,train
18850,4rxz,False,train
18851,2mwy,False,train
18852,6q9q,False,removed
18853,3jzq,False,train
18854,3u15,False,val
18855,3fe7,False,removed
18856,3fea,False,removed
18857,6q9s,False,removed
18858,3eqy,False,train
18859,3jzo,False,train
18860,3poa,False,train
18861,4g69,False,train
18862,4lbp,False,train
18863,5wou,False,train
18864,2aoi,False,train
18865,2avq,False,train
18866,2aoh,False,removed
18867,2aof,False,train
18868,2aoj,False,train
18869,2aoc,False,train
18870,4ejl,False,train
18871,4ej8,False,train
18872,3bvb,False,train
18873,2aod,False,train
18874,2avm,False,train
18875,2aog,False,train
18876,3bva,False,train
18877,6o48,False,removed
18878,4hdp,False,train
18879,2avs,False,train
18880,2aoe,False,train
18881,3cyw,False,train
18882,1a94,False,train
18883,3cyx,False,train
18884,4hdb,False,train
18885,5jfu,False,train
18886,6dj2,False,train
18887,6dil,False,train
18888,6dj5,False,train
18889,2f80,False,train
18890,3d1y,False,train
18891,3d20,False,train
18892,2hs2,False,train
18893,2qci,False,val
18894,3nu5,False,train
18895,2nmz,False,train
18896,2nnk,False,train
18897,2nnp,False,train
18898,2nmy,False,train
18899,3oxc,False,train
18900,5kqx,False,train
18901,4he9,False,train
18902,2hs1,False,train
18903,2ieo,False,train
18904,4hdf,False,train
18905,3d1x,False,train
18906,2qd6,False,val
18907,2f8g,False,train
18908,6dj7,False,train
18909,5jg1,False,train
18910,1sdv,False,train
18911,3d1z,False,train
18912,3nu4,False,train
18913,2avo,False,train
18914,2idw,False,train
18915,4heg,False,train
18916,2ien,False,train
18917,3vfb,False,train
18918,3nu9,False,train
18919,2qd8,False,val
18920,3a2o,False,train
18921,4zls,False,train
18922,2qd7,False,val
18923,3pwm,False,train
18924,3vf7,False,train
18925,5kr0,False,train
18926,3vfa,False,train
18927,5upz,False,train
18928,2avv,False,train
18929,1sdt,False,train
18930,5kqy,False,train
18931,3nu6,False,train
18932,5jfp,False,train
18933,3vf5,False,train
18934,3nuj,False,train
18935,6e7j,False,train
18936,2z4o,False,val
18937,4zip,False,train
18938,3dk1,False,train
18939,6ixd,False,removed
18940,3nuo,False,train
18941,3nu3,False,train
18942,3h5b,False,train
18943,1sdu,False,train
18944,3i6o,False,train
18945,6dj1,False,train
18946,2f81,False,train
18947,6b4n,False,train
18948,3djk,False,train
18949,5uov,False,train
18950,6dif,False,train
18951,6u7o,False,removed
18952,5wlo,False,train
18953,5ult,False,train
18954,6cdl,False,train
18955,4kb9,False,train
18956,5bs4,False,train
18957,5dgw,False,train
18958,3ok9,False,train
18959,4u8w,False,train
18960,3st5,False,train
18961,2hb3,False,train
18962,5dgu,False,val
18963,3qaa,False,train
18964,6u7p,False,removed
18965,6cdj,False,train
18966,4dfg,False,train
18967,5bry,False,train
18968,6e9a,False,train
18969,6c8x,False,train
18970,1bdl,False,train
18971,1bdq,False,train
18972,1bdr,False,train
18973,1c6y,False,train
18974,1dpu,False,val
18975,6upj,False,train
18976,1jld,False,train
18977,5upj,False,train
18978,1hii,False,train
18979,1ivp,False,train
18980,1idb,False,train
18981,2mip,False,val
18982,3s45,False,train
18983,1ida,False,train
18984,1hsh,False,train
18985,1k6v,False,train
18986,3el4,False,train
18987,1k6p,False,train
18988,1k6c,False,train
18989,1k6t,False,train
18990,3el5,False,train
18991,3el9,False,train
18992,1t7j,False,train
18993,4q1x,False,train
18994,4q1w,False,train
18995,1kat,False,train
18996,1mrx,False,train
18997,1msn,False,train
18998,1sgu,False,train
18999,1sh9,False,train
19000,1tcw,False,train
19001,1siv,False,train
19002,2azc,False,train
19003,2azb,False,train
19004,2o4n,False,train
19005,2p3a,False,train
19006,2p3c,False,train
19007,2p3d,False,train
19008,2r5p,False,train
19009,2r5q,False,train
19010,3hdk,False,train
19011,3hbo,False,train
19012,3haw,False,train
19013,3hau,False,train
19014,3dcr,False,train
19015,3ekq,False,train
19016,3el0,False,train
19017,3ekw,False,train
19018,3ekp,False,train
19019,3ekt,False,train
19020,3ggu,False,train
19021,3isw,False,train
19022,2w0p,False,train
19023,3lzu,False,train
19024,3lzs,False,train
19025,3lzv,False,train
19026,3r0w,False,train
19027,3r0y,False,train
19028,4eyr,False,train
19029,4gye,False,train
19030,4l1a,False,train
19031,4gzf,False,train
19032,3spk,False,train
19033,3so9,False,train
